date,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2008-04-23,98.28,98.69,97.78,98.4,44.2252,103726.0,0.0,1.0
2008-04-24,98.4,98.55,97.9,98.43,44.2386,114385.0,0.0,1.0
2008-04-25,98.77,98.9,98.6,98.9,44.4499,87559.0,0.0,1.0
2008-04-28,98.49,99.5,98.49,99.48,44.7106,595659.0,0.0,1.0
2008-04-29,98.91,99.47,98.91,99.19,44.5802,144412.0,0.0,1.0
2008-04-30,99.0,99.96,98.5,99.29,44.6252,113391.0,0.0,1.0
2008-05-01,99.2,100.82,99.195,100.82,45.5679,428438.0,0.5677,1.0
2008-05-02,100.35,100.39,99.61,99.8,45.1069,133885.0,0.0,1.0
2008-05-05,99.66,99.7,99.51,99.64,45.0346,121890.0,0.0,1.0
2008-05-06,98.81,99.28,98.68,98.93,44.7137,121379.0,0.0,1.0
2008-05-07,99.01,99.23,98.62,99.0,44.7453,65638.0,0.0,1.0
2008-05-08,99.19,99.19,98.75,98.79,44.6504,59619.0,0.0,1.0
2008-05-09,98.65,99.0,98.487,99.0,44.7453,73080.0,0.0,1.0
2008-05-12,98.9,98.93,98.5,98.87,44.6866,91899.0,0.0,1.0
2008-05-13,99.04,99.04,98.714,98.84,44.673,59440.0,0.0,1.0
2008-05-14,99.14,99.14,98.1,98.7,44.6098,153038.0,0.0,1.0
2008-05-15,99.25,99.25,98.25,98.96,44.7273,146554.0,0.0,1.0
2008-05-16,98.94,99.14,98.6,99.1,44.7905,79272.0,0.0,1.0
2008-05-19,99.44,99.58,99.1989,99.49,44.9668,58882.0,0.0,1.0
2008-05-20,99.39,99.5,99.0728,99.3,44.8809,49257.0,0.0,1.0
2008-05-21,99.34,99.35,99.02,99.12,44.7996,97277.0,0.0,1.0
2008-05-22,99.24,99.24,98.73,98.97,44.7318,51634.0,0.0,1.0
2008-05-23,98.7,98.81,97.7,98.38,44.4651,401384.0,0.0,1.0
2008-05-27,98.17,98.36,97.54,97.83,44.2165,65756.0,0.0,1.0
2008-05-28,98.31,98.34,97.6,98.31,44.4335,73699.0,0.0,1.0
2008-05-29,98.21,98.4,98.0,98.215,44.3905,76234.0,0.0,1.0
2008-05-30,98.23,98.23,98.07,98.22,44.3928,53541.0,0.0,1.0
2008-06-02,97.67,97.67,95.82,96.78,44.0286,374440.0,0.6341,1.0
2008-06-03,97.26,97.3,96.3,96.85,44.0604,80178.0,0.0,1.0
2008-06-04,96.88,96.93,96.45,96.75,44.0149,46004.0,0.0,1.0
2008-06-05,96.95,97.2,96.882,97.17,44.206,49133.0,0.0,1.0
2008-06-06,97.0,97.382,96.784,96.905,44.0855,43054.0,0.0,1.0
2008-06-09,96.61,97.37,96.61,97.21,44.2242,47072.0,0.0,1.0
2008-06-10,97.22,97.26,96.86,97.25,44.2424,52351.0,0.0,1.0
2008-06-11,97.24,97.98,97.0,97.23,44.2333,66434.0,0.0,1.0
2008-06-12,96.95,97.349,96.713,97.07,44.1605,41174.0,0.0,1.0
2008-06-13,97.06,97.5,96.35,97.5,44.3561,58875.0,0.0,1.0
2008-06-16,96.84,97.07,96.11,96.15,43.742,61192.0,0.0,1.0
2008-06-17,96.72,96.8,95.97,96.32,43.8193,87295.0,0.0,1.0
2008-06-18,96.76,96.85,96.05,96.53,43.9149,67160.0,0.0,1.0
2008-06-19,96.11,96.22,95.65,95.9199,43.6373,86564.0,0.0,1.0
2008-06-20,95.4001,95.882,95.251,95.54,43.4645,40443.0,0.0,1.0
2008-06-23,95.6,95.64,95.094,95.19,43.3052,37733.0,0.0,1.0
2008-06-24,95.0,95.63,94.49,94.79,43.1233,176685.0,0.0,1.0
2008-06-25,95.0,95.14,94.5,95.105,43.2666,92813.0,0.0,1.0
2008-06-26,94.18,94.6,93.8,94.36,42.9276,95906.0,0.0,1.0
2008-06-27,94.05,94.2,93.59,94.1,42.8094,58243.0,0.0,1.0
2008-06-30,93.89,94.1,93.54,94.0,42.7639,84876.0,0.0,1.0
2008-07-01,92.37,94.0,92.35,93.25,42.7186,957108.0,0.6506,1.0
2008-07-02,93.29,93.5,92.57,93.18,42.6866,81748.0,0.0,1.0
2008-07-03,93.37,93.58,92.99,93.1375,42.6671,41604.0,0.0,1.0
2008-07-07,93.57,93.57,92.71,93.22,42.7049,102429.0,0.0,1.0
2008-07-08,93.15,93.21,92.658,92.97,42.5904,169985.0,0.0,1.0
2008-07-09,92.8,93.2,92.55,92.65,42.4438,78909.0,0.0,1.0
2008-07-10,92.42,93.09,92.335,92.77,42.4988,99068.0,0.0,1.0
2008-07-11,92.31,92.81,92.23,92.65,42.4438,310095.0,0.0,1.0
2008-07-14,92.31,93.16,91.9,92.425,42.3407,41167.0,0.0,1.0
2008-07-15,91.71,91.8,90.73,91.0,41.6879,149014.0,0.0,1.0
2008-07-16,91.2,91.57,91.0,91.3,41.8253,25257.0,0.0,1.0
2008-07-17,91.7,92.55,91.46,91.57,41.949,41859.0,0.0,1.0
2008-07-18,92.09,93.04,91.77,93.04,42.6224,48732.0,0.0,1.0
2008-07-21,93.52,93.69,93.0,93.5,42.8332,49474.0,0.0,1.0
2008-07-22,93.3,93.89,93.12,93.815,42.9775,102905.0,0.0,1.0
2008-07-23,93.65,93.93,93.55,93.57,42.8652,193434.0,0.0,1.0
2008-07-24,93.81,94.24,93.26,93.79,42.966,64064.0,0.0,1.0
2008-07-25,93.75,94.53,93.7,93.99,43.0576,187979.0,0.0,1.0
2008-07-28,93.44,93.7299,93.3,93.67,42.9111,75198.0,0.0,1.0
2008-07-29,93.56,93.83,93.2001,93.69,42.9202,65852.0,0.0,1.0
2008-07-30,93.35,93.7388,93.0,93.705,42.9271,103820.0,0.0,1.0
2008-07-31,93.37,93.9,93.0,93.9,43.0164,81995.0,0.0,1.0
2008-08-01,92.7,93.07,92.4,92.82,42.8256,25115.0,0.6634,1.0
2008-08-04,92.38,92.48,92.035,92.18,42.5303,75783.0,0.0,1.0
2008-08-05,92.33,93.7,92.02,92.83,42.8302,70525.0,0.0,1.0
2008-08-06,92.26,92.35,92.0,92.21,42.5441,44175.0,0.0,1.0
